game,2018,13,20181202,201812020nyg,chi,"Chicago Bears",27,nyg,"New York Giants",30
player,201812020nyg,chi,KwiaNi00,off_pct,0%,,,,,
player,201812020nyg,chi,KwiaNi00,defense,5,,,,,
player,201812020nyg,chi,KwiaNi00,def_pct,7%,,,,,
player,201812020nyg,chi,KwiaNi00,special_teams,30,,,,,
player,201812020nyg,chi,KwiaNi00,st_pct,81%,,,,,
player,201812020nyg,chi,ToliKe00,pos,CB,,,,,
player,201812020nyg,chi,ToliKe00,offense,0,,,,,
player,201812020nyg,chi,ToliKe00,off_pct,0%,,,,,
player,201812020nyg,chi,ToliKe00,defense,2,,,,,
player,201812020nyg,chi,ToliKe00,def_pct,3%,,,,,
player,201812020nyg,chi,ToliKe00,special_teams,17,,,,,
player,201812020nyg,chi,ToliKe00,st_pct,46%,,,,,
player,201812020nyg,chi,BushDe00,pos,SS,,,,,
player,201812020nyg,chi,BushDe00,offense,0,,,,,
player,201812020nyg,chi,BushDe00,off_pct,0%,,,,,
player,201812020nyg,chi,BushDe00,defense,1,,,,,
player,201812020nyg,chi,BushDe00,def_pct,1%,,,,,
player,201812020nyg,chi,BushDe00,special_teams,23,,,,,
player,201812020nyg,chi,BushDe00,st_pct,62%,,,,,
player,201812020nyg,chi,IyieJo00,pos,LB,,,,,
player,201812020nyg,chi,IyieJo00,offense,0,,,,,
player,201812020nyg,chi,IyieJo00,off_pct,0%,,,,,
player,201812020nyg,chi,IyieJo00,defense,0,,,,,
player,201812020nyg,chi,IyieJo00,def_pct,0%,,,,,
player,201812020nyg,chi,IyieJo00,special_teams,31,,,,,
player,201812020nyg,chi,IyieJo00,st_pct,84%,,,,,
player,201812020nyg,chi,BrowDa04,pos,TE,,,,,
player,201812020nyg,chi,BrowDa04,offense,0,,,,,
player,201812020nyg,chi,BrowDa04,off_pct,0%,,,,,
player,201812020nyg,chi,BrowDa04,defense,0,,,,,
player,201812020nyg,chi,BrowDa04,def_pct,0%,,,,,
player,201812020nyg,chi,BrowDa04,special_teams,25,,,,,
player,201812020nyg,chi,BrowDa04,st_pct,68%,,,,,
player,201812020nyg,chi,IrviIs00,pos,LB,,,,,
player,201812020nyg,chi,IrviIs00,offense,0,,,,,
player,201812020nyg,chi,IrviIs00,off_pct,0%,,,,,
player,201812020nyg,chi,IrviIs00,defense,0,,,,,
player,201812020nyg,chi,IrviIs00,def_pct,0%,,,,,
player,201812020nyg,chi,IrviIs00,special_teams,24,,,,,
player,201812020nyg,chi,IrviIs00,st_pct,65%,,,,,
player,201812020nyg,chi,ODonPa00,pos,P,,,,,
player,201812020nyg,chi,ODonPa00,offense,0,,,,,
player,201812020nyg,chi,ODonPa00,off_pct,0%,,,,,
player,201812020nyg,chi,ODonPa00,defense,0,,,,,
player,201812020nyg,chi,ODonPa00,def_pct,0%,,,,,
player,201812020nyg,chi,ODonPa00,special_teams,12,,,,,
player,201812020nyg,chi,ODonPa00,st_pct,32%,,,,,
player,201812020nyg,chi,ScalPa00,pos,LS,,,,,
player,201812020nyg,chi,ScalPa00,offense,0,,,,,
player,201812020nyg,chi,ScalPa00,off_pct,0%,,,,,
player,201812020nyg,chi,ScalPa00,defense,0,,,,,
player,201812020nyg,chi,ScalPa00,def_pct,0%,,,,,
player,201812020nyg,chi,ScalPa00,special_teams,12,,,,,
player,201812020nyg,chi,ScalPa00,st_pct,32%,,,,,
player,201812020nyg,chi,ParkCo03,pos,K,,,,,
player,201812020nyg,chi,ParkCo03,offense,0,,,,,
player,201812020nyg,chi,ParkCo03,off_pct,0%,,,,,
player,201812020nyg,chi,ParkCo03,defense,0,,,,,
player,201812020nyg,chi,ParkCo03,def_pct,0%,,,,,
player,201812020nyg,chi,ParkCo03,special_teams,11,,,,,
player,201812020nyg,chi,ParkCo03,st_pct,30%,,,,,
player,201812020nyg,chi,FittKy00,pos,LB,,,,,
player,201812020nyg,chi,FittKy00,offense,0,,,,,
player,201812020nyg,chi,FittKy00,off_pct,0%,,,,,
player,201812020nyg,chi,FittKy00,defense,0,,,,,
player,201812020nyg,chi,FittKy00,def_pct,0%,,,,,
player,201812020nyg,chi,FittKy00,special_teams,6,,,,,
player,201812020nyg,chi,FittKy00,st_pct,16%,,,,,
player,201812020nyg,chi,KushEr00,pos,G,,,,,
player,201812020nyg,chi,KushEr00,offense,0,,,,,
player,201812020nyg,chi,KushEr00,off_pct,0%,,,,,
player,201812020nyg,chi,KushEr00,defense,0,,,,,
player,201812020nyg,chi,KushEr00,def_pct,0%,,,,,
player,201812020nyg,chi,KushEr00,special_teams,5,,,,,
player,201812020nyg,chi,KushEr00,st_pct,14%,,,,,
